turns,max_tiles,min_tiles,piece_distributions
60,5,1,"{0: 189, 1: 99, 2: 85, 3: 40, -1: 68, 4: 36, -2: 8, 5: 24}"
32,4,-1,"{0: 132, 1: 45, -1: 31, 2: 45, 3: 31, 4: 13}"
103,5,1,"{0: 330, 2: 117, 1: 149, -1: 129, -2: 35, 3: 88, 4: 52, -3: 6, 5: 30}"
44,5,-1,"{0: 102, 2: 80, 1: 109, -1: 27, 3: 45, 4: 37, 5: 5}"
41,4,1,"{1: 79, 0: 129, -1: 40, 2: 46, -2: 10, 3: 55, 4: 19}"
49,5,-3,"{0: 157, 1: 97, -1: 47, 2: 71, -2: 18, 3: 38, 4: 12, -3: 6, 5: 4}"
73,5,-2,"{-1: 67, 0: 283, 1: 138, 2: 81, 3: 27, 4: 30, -2: 13, 5: 27}"
45,4,-2,"{-1: 52, 0: 140, 1: 79, 2: 46, 3: 46, -2: 29, 4: 22}"
34,4,1,"{0: 101, 2: 63, 1: 70, -1: 12, 3: 35, 4: 33, -2: 1}"
104,6,1,"{0: 321, -1: 91, 1: 211, 2: 133, 3: 69, -2: 10, 4: 50, 5: 36, 6: 24}"
46,4,-1,"{0: 167, 1: 75, -1: 46, 2: 60, 3: 33, -2: 15, 4: 27}"
59,5,1,"{0: 200, 1: 116, 2: 76, -1: 43, 3: 38, 4: 40, 5: 27}"
40,4,-1,"{0: 146, 1: 66, -1: 48, -2: 23, 2: 32, 3: 38, 4: 16}"
95,6,-1,"{0: 236, 1: 149, -1: 104, 2: 147, 3: 105, -2: 23, 4: 38, 5: 39, 6: 23}"
39,4,-2,"{0: 141, -1: 56, 2: 57, -2: 11, 1: 45, 3: 28, 4: 22}"
26,4,-1,"{0: 106, 1: 55, -1: 16, 2: 42, 3: 16, 4: 8}"
114,6,1,"{0: 287, 2: 151, 1: 204, 3: 91, -1: 130, 4: 84, -2: 29, -3: 1, 5: 37, 6: 21}"
80,6,-2,"{1: 167, 0: 208, -1: 64, 2: 122, -2: 12, 3: 84, 4: 28, 5: 27, 6: 17}"
59,5,-1,"{0: 183, -1: 67, 1: 96, -2: 17, 2: 91, 3: 57, 4: 21, 5: 8}"
31,4,1,"{0: 92, 2: 46, -1: 15, 1: 81, -2: 5, 3: 34, 4: 15}"
63,6,1,"{0: 201, 1: 124, -1: 36, 2: 91, 3: 45, 4: 43, 5: 29, -2: 1, 6: 6}"
27,4,-1,"{0: 84, 1: 39, 2: 58, -1: 31, -2: 3, 3: 25, 4: 12}"
36,4,-1,"{0: 127, 1: 76, -1: 17, 2: 59, 3: 34, 4: 20}"
72,5,-1,"{0: 203, -1: 76, 1: 129, 2: 82, -2: 28, 3: 45, 4: 71, -3: 7, 5: 16}"
36,4,-1,"{0: 100, 1: 77, 2: 76, -1: 19, 3: 32, 4: 27, -2: 2}"
86,5,-2,"{-1: 58, 0: 307, 1: 167, 2: 95, -2: 17, -3: 3, 3: 61, 4: 48, 5: 27}"
60,5,1,"{0: 147, 1: 121, -1: 51, 2: 98, 3: 56, 4: 36, -2: 11, 5: 29}"
43,5,1,"{1: 88, 0: 112, 2: 84, -1: 41, 3: 49, 4: 7, 5: 14, -2: 1}"
77,6,1,"{0: 207, -1: 75, 1: 156, 2: 117, 3: 68, -2: 11, 4: 17, 5: 41, 6: 10}"
69,5,-2,"{0: 206, -1: 58, 1: 140, 2: 96, 3: 61, 4: 32, -2: 20, 5: 17}"
80,5,-1,"{0: 194, 1: 146, 2: 143, 3: 70, -1: 75, 4: 24, -2: 20, 5: 57}"
63,4,1,"{0: 287, -1: 52, 1: 106, 2: 62, -2: 13, 3: 43, 4: 13}"
49,4,-2,"{0: 180, 1: 61, -1: 68, 2: 56, 3: 31, -2: 30, 4: 24}"
46,4,1,"{-1: 33, 0: 151, 1: 101, -2: 21, 2: 54, 3: 48, 4: 15}"
36,4,-2,"{0: 113, 1: 72, -1: 31, 2: 37, -2: 36, 3: 34, 4: 10}"
55,5,1,"{1: 122, 0: 170, -1: 43, 2: 78, -2: 2, 3: 50, 4: 24, 5: 15}"
38,4,1,"{1: 102, 0: 107, -1: 20, -2: 12, 2: 50, 3: 39, 4: 21}"
53,5,1,"{1: 119, 2: 83, 0: 154, 3: 38, -1: 29, 4: 23, 5: 23, -2: 12, -3: 5}"
68,5,-1,"{0: 175, 1: 150, 2: 85, -1: 65, 3: 67, 4: 67, 5: 12}"
66,5,-1,"{1: 130, 0: 207, 2: 104, -1: 55, 3: 54, -2: 2, 4: 17, 5: 34}"
115,6,-3,"{0: 263, 1: 221, -1: 117, -2: 42, 2: 142, 3: 125, 4: 52, 5: 40, 6: 36, -3: 6}"
41,4,1,"{0: 174, 1: 74, -1: 30, 2: 56, -2: 9, 3: 19, 4: 16}"
52,5,1,"{-1: 45, 0: 162, -2: 18, 2: 79, 1: 90, 3: 45, 4: 29, 5: 9}"
61,5,-1,"{0: 186, 2: 118, -1: 56, 1: 103, -2: 6, 3: 39, 4: 30, -3: 4, 5: 16}"
71,5,-1,"{-1: 57, 0: 222, -2: 12, 1: 143, 2: 102, -3: 13, 3: 49, 4: 32, 5: 18}"
79,5,-2,"{0: 239, 1: 129, -1: 120, 2: 97, -2: 24, 3: 61, 4: 29, 5: 21}"
107,6,-1,"{0: 225, 1: 251, -1: 93, 2: 137, 3: 98, -2: 18, 4: 62, 5: 77, 6: 11}"
75,5,-1,"{1: 138, 0: 184, 2: 105, -1: 70, -2: 37, 3: 64, 4: 69, 5: 17}"
46,5,1,"{1: 98, 0: 140, 2: 78, -1: 20, 3: 45, 4: 27, 5: 15}"
90,5,-1,"{0: 241, 1: 168, -1: 93, 2: 98, 3: 112, 4: 71, -2: 19, 5: 17}"
37,4,-1,"{0: 168, 1: 62, -1: 25, 2: 27, 3: 36, 4: 15, -2: 9}"
68,5,-3,"{0: 183, 1: 104, 2: 79, -1: 83, 3: 61, -2: 51, 4: 27, 5: 18, -3: 15}"
94,6,-1,"{0: 223, 1: 155, -1: 111, 2: 118, -2: 34, 3: 67, 4: 82, 5: 34, 6: 31}"
63,5,-3,"{0: 192, 1: 105, -1: 79, 2: 60, 3: 47, -2: 24, 4: 38, 5: 17, -3: 14}"
78,5,-2,"{1: 150, 0: 226, 2: 79, -1: 97, 3: 53, 4: 27, 5: 46, -2: 33}"
56,5,1,"{0: 118, 2: 104, 1: 119, -1: 49, 3: 66, -2: 1, 4: 43, 5: 13}"
35,4,-1,"{0: 150, 2: 42, -1: 29, 1: 62, 3: 20, 4: 20, -2: 1}"
45,4,-2,"{-1: 90, 0: 118, 1: 55, 2: 55, 3: 34, 4: 30, -2: 32}"
72,5,-2,"{0: 232, 1: 112, -1: 95, 2: 62, 3: 62, -2: 42, 4: 14, 5: 38}"
104,5,-1,"{0: 374, -1: 93, 1: 171, 2: 117, 3: 83, -2: 12, -3: 6, 4: 49, 5: 40}"
66,4,-1,"{0: 243, 1: 120, -1: 69, 2: 79, 3: 63, -2: 11, -3: 1, 4: 17}"
36,4,-1,"{0: 138, 1: 63, 2: 59, -1: 28, 3: 30, 4: 15}"
132,5,-1,"{0: 397, 2: 136, -1: 180, -2: 62, 1: 210, 3: 111, 4: 14, 5: 78, -3: 9}"
36,4,-1,"{0: 119, 2: 59, 1: 71, -1: 24, 3: 21, 4: 27, -2: 12}"
72,5,-1,"{-1: 74, 0: 172, 1: 145, 2: 112, 3: 59, -2: 11, 4: 49, 5: 35}"
36,5,-2,"{0: 98, 1: 87, -1: 30, 2: 71, 3: 19, 4: 20, 5: 6, -2: 2}"
122,5,-1,"{-1: 136, 0: 354, 1: 204, 2: 155, -2: 44, 3: 88, 4: 56, 5: 70}"
75,6,-1,"{0: 189, 1: 143, 2: 123, 3: 62, -1: 52, 4: 53, -2: 2, 5: 36, 6: 24}"
43,4,-1,"{0: 135, 1: 74, 2: 44, -1: 38, 3: 63, 4: 27, -2: 15}"
50,4,-2,"{0: 176, -1: 51, 2: 72, 1: 94, 3: 23, 4: 32, -2: 11}"
48,5,-1,"{0: 169, 2: 58, 1: 88, 3: 25, -1: 53, 4: 25, -2: 7, 5: 16}"
102,6,-1,"{0: 198, 1: 191, -1: 63, -2: 35, 2: 175, 3: 94, 4: 77, 5: 67, 6: 27}"
134,6,1,"{0: 294, -1: 155, 1: 241, 2: 179, -2: 73, 3: 120, 4: 47, 5: 34, 6: 66, -3: 6}"
55,5,1,"{0: 163, 1: 122, -1: 38, 2: 81, 3: 54, 4: 20, 5: 23, -2: 3}"
63,5,1,"{0: 137, 1: 133, 2: 110, -1: 29, 3: 61, 4: 76, 5: 29, -2: 1}"
29,4,-2,"{0: 86, 1: 62, -1: 24, 2: 44, 3: 21, -2: 23, 4: 10}"
100,6,-1,"{0: 239, -1: 101, 1: 188, 2: 143, -2: 5, 3: 112, 4: 71, 5: 29, 6: 21}"
48,5,-2,"{0: 133, 1: 102, 2: 60, 3: 65, -1: 36, 4: 28, -2: 11, 5: 6}"
36,4,-3,"{0: 112, 1: 61, 2: 51, -1: 31, 3: 44, 4: 18, -2: 5, -3: 11}"
47,4,-1,"{0: 159, 1: 93, -1: 52, 2: 79, 3: 29, -2: 4, -3: 7, 4: 9}"
83,4,-3,"{0: 318, 1: 121, -1: 112, -2: 49, 2: 98, -3: 18, 3: 31, 4: 9}"
60,4,-1,"{0: 183, 1: 96, -1: 72, 2: 65, 3: 74, 4: 37, -2: 7, -3: 15}"
68,5,1,"{0: 213, 1: 147, -1: 48, -2: 6, 2: 95, -3: 8, 3: 56, 4: 24, 5: 24}"
51,5,-3,"{0: 115, 1: 100, -1: 55, 2: 72, 3: 69, -2: 14, 4: 14, 5: 22, -3: 7}"
41,4,-1,"{0: 121, 2: 58, -1: 40, 1: 73, -2: 8, 3: 50, 4: 28}"
71,5,-2,"{0: 222, 1: 100, -1: 72, -2: 8, 2: 120, 3: 54, 4: 42, 5: 30}"
84,5,-2,"{0: 225, -1: 94, -2: 23, 2: 119, 1: 154, 3: 66, 4: 48, 5: 36}"
127,6,1,"{0: 317, 1: 245, -1: 92, 2: 177, 3: 85, 4: 101, -2: 18, 5: 45, 6: 71, -3: 1}"
44,5,-1,"{0: 132, 1: 90, 2: 87, -1: 27, 3: 41, 4: 21, 5: 7}"
76,5,-2,"{0: 280, -1: 59, 1: 142, -2: 23, 2: 81, 3: 48, 4: 42, 5: 18}"
57,5,1,"{0: 131, 1: 115, -1: 50, 2: 98, 3: 68, 4: 37, -2: 1, 5: 22}"
93,5,-1,"{0: 258, -1: 116, 1: 146, 2: 134, -2: 26, 3: 59, 4: 68, -3: 29, 5: 10}"
16,3,-1,"{0: 51, 1: 28, 2: 37, 3: 18, -1: 19}"
80,5,-1,"{0: 194, 1: 148, -1: 72, 2: 110, 3: 90, -2: 21, 4: 50, 5: 44}"
75,5,1,"{0: 174, 1: 157, 2: 138, -1: 63, -2: 10, 3: 77, 4: 33, 5: 32}"
50,5,-2,"{0: 130, -1: 77, 2: 85, 1: 81, -2: 12, 3: 41, 4: 19, 5: 14}"
61,5,-3,"{0: 139, 1: 102, 2: 95, -1: 75, 3: 40, 4: 49, -2: 31, 5: 22, -3: 5}"
77,5,-2,"{0: 217, 1: 132, -1: 86, 2: 106, 3: 95, -2: 16, -3: 5, 4: 25, 5: 20}"
47,5,-2,"{0: 123, 1: 89, -1: 42, -2: 11, 2: 71, 3: 59, 4: 19, 5: 18}"
62,4,-2,"{0: 187, -1: 85, 1: 92, 2: 91, 3: 53, 4: 45, -2: 14}"
17,4,-2,"{-1: 12, 0: 75, 1: 42, 2: 18, 3: 4, 4: 7, -2: 4}"
99,5,-1,"{0: 293, -1: 152, 1: 153, -2: 40, -3: 21, 2: 131, 3: 56, 4: 40, 5: 14}"
61,5,-1,"{0: 186, -1: 53, 2: 98, 1: 98, -2: 19, 3: 64, 4: 31, 5: 9}"
56,4,-2,"{0: 185, 1: 87, -1: 80, 2: 67, 3: 46, -2: 26, 4: 22}"
27,4,1,"{0: 108, 1: 55, -1: 12, 2: 37, 3: 25, 4: 15}"
47,4,-1,"{0: 128, 1: 89, 2: 74, 3: 38, -1: 45, 4: 49, -2: 9}"
68,5,-1,"{0: 171, -1: 60, 1: 128, 2: 92, -2: 38, 3: 57, 4: 50, 5: 25}"
39,5,1,"{0: 128, 2: 67, 1: 78, -1: 33, 3: 19, 4: 22, -2: 3, 5: 10}"
43,4,1,"{1: 94, 0: 147, 2: 47, 3: 59, -1: 26, -2: 11, 4: 12}"
64,5,-1,"{0: 164, 1: 110, -1: 65, 2: 76, -2: 29, 3: 81, 4: 40, -3: 8, 5: 12}"
55,5,-1,"{0: 94, 2: 113, 1: 122, 3: 54, -1: 57, 4: 18, 5: 31, -2: 15}"
119,6,-1,"{0: 249, -1: 108, 1: 205, 2: 167, 3: 118, 4: 90, 5: 56, -2: 31, 6: 55, -3: 1}"
80,5,-1,"{0: 192, 1: 106, 2: 134, 3: 44, -1: 106, -2: 19, -3: 9, 4: 94, 5: 25}"
39,5,1,"{0: 104, 1: 80, 2: 60, 3: 48, -1: 19, 4: 35, 5: 14}"
61,5,1,"{0: 133, 2: 102, 1: 148, -1: 42, 3: 72, -2: 6, 4: 53, 5: 2}"
55,5,-2,"{0: 97, 2: 87, 1: 118, -1: 65, 3: 61, 4: 45, -2: 15, 5: 16}"
27,4,-1,"{1: 46, 0: 82, 2: 44, -1: 46, 3: 19, 4: 14, -2: 1}"
45,4,-1,"{0: 146, 1: 72, -1: 44, 2: 67, 3: 41, 4: 33, -2: 11}"
39,4,-2,"{0: 104, 1: 61, 2: 65, -1: 58, 3: 42, -2: 10, 4: 20}"
54,5,-1,"{-1: 52, 0: 138, 1: 102, 2: 92, -2: 16, 3: 50, 4: 25, 5: 20}"
56,5,-1,"{0: 164, 1: 124, -1: 42, 2: 85, 3: 51, -2: 11, 4: 32, 5: 4}"
61,5,-1,"{0: 182, 1: 109, -1: 44, 2: 84, 3: 40, 4: 64, -2: 14, 5: 21}"
157,6,-2,"{0: 346, 1: 311, -1: 130, 2: 218, 3: 146, -2: 59, 4: 94, 5: 92, 6: 26}"
78,5,-1,"{0: 230, 2: 109, 1: 116, -1: 90, 3: 88, -2: 20, 4: 29, 5: 29}"
75,5,1,"{0: 230, 1: 163, -1: 50, 2: 71, 3: 47, 4: 63, -2: 16, 5: 44}"
108,6,-2,"{0: 282, 1: 195, 2: 152, 3: 104, -1: 106, 4: 70, -2: 12, 5: 33, 6: 27}"
46,4,-1,"{0: 173, -1: 45, 1: 93, -2: 6, 2: 54, 3: 39, 4: 13}"
45,4,-3,"{0: 155, 2: 70, -1: 50, 1: 78, -2: 12, 3: 18, 4: 19, -3: 12}"
89,6,-1,"{1: 180, 0: 193, -1: 105, 2: 152, -2: 17, 3: 82, 4: 32, 5: 33, 6: 16}"
126,6,-2,"{-1: 108, 0: 326, 1: 232, -2: 43, 2: 165, 3: 156, 4: 51, 5: 23, 6: 38, -3: 1}"
42,5,-1,"{0: 105, 1: 93, 2: 81, -1: 15, 3: 48, 4: 34, 5: 11}"
76,5,-2,"{1: 145, 0: 237, -1: 66, 2: 87, -2: 19, 3: 70, 4: 48, 5: 21}"
85,5,1,"{0: 235, 1: 144, -1: 89, 2: 118, -2: 30, 3: 84, -3: 1, 4: 33, 5: 40}"
21,4,-1,"{0: 92, -1: 24, 2: 37, 1: 34, 3: 5, 4: 6}"
70,6,-1,"{0: 169, 1: 134, -1: 47, 2: 110, 3: 65, 4: 61, 5: 23, -2: 17, -3: 4, 6: 9}"
54,5,-2,"{0: 146, -1: 30, 1: 103, -2: 16, 2: 75, 3: 84, 4: 21, 5: 20}"
52,5,-1,"{0: 191, 1: 83, -1: 50, 2: 54, 3: 48, 4: 34, -2: 9, 5: 8}"
41,4,-2,"{0: 155, -1: 40, -2: 19, 1: 66, 2: 41, 3: 35, 4: 22}"
62,5,-1,"{2: 108, 0: 167, 1: 130, -1: 36, 3: 50, 4: 41, 5: 31, -2: 4}"
46,4,-1,"{0: 171, 1: 79, -1: 36, 2: 61, 3: 31, -2: 12, 4: 33}"
85,5,1,"{1: 170, 0: 249, 2: 112, -1: 71, 3: 54, -2: 22, 4: 54, 5: 42}"
62,5,-1,"{-1: 66, 0: 206, 1: 90, 2: 76, 3: 65, -2: 23, 4: 19, 5: 22}"
75,6,-2,"{0: 183, 1: 122, 2: 110, 3: 92, 4: 45, -1: 61, -2: 18, 5: 49, 6: 4}"
46,4,-2,"{0: 151, 1: 68, -1: 56, 2: 44, 3: 64, 4: 26, -2: 14}"
74,5,-1,"{0: 207, 1: 127, -1: 71, 2: 85, 3: 90, -2: 23, 4: 52, 5: 20}"
80,5,-1,"{-1: 62, 0: 252, 2: 98, 1: 145, 3: 59, 4: 42, -2: 27, 5: 42, -3: 2}"
92,5,1,"{0: 238, 1: 153, 2: 131, -1: 73, 3: 97, 4: 68, -2: 31, 5: 46}"
58,5,-1,"{0: 132, 1: 126, 2: 98, -1: 43, 3: 86, 4: 18, -2: 2, 5: 26}"
69,5,-2,"{0: 182, 1: 99, 2: 69, -1: 103, 3: 60, -2: 39, 4: 56, -3: 6, 5: 16}"
83,5,1,"{2: 124, 0: 194, 1: 141, -1: 95, 3: 71, 4: 74, -2: 15, -3: 25, 5: 17}"
59,5,-2,"{0: 138, 1: 131, -1: 41, 2: 105, 3: 53, -2: 6, 4: 52, 5: 14}"
46,5,-1,"{0: 119, 1: 106, 2: 85, -1: 42, -2: 2, 3: 31, 4: 35, 5: 3}"
82,6,-1,"{0: 191, -1: 82, 1: 168, 2: 133, 3: 41, 4: 65, 5: 40, 6: 22, -2: 5}"
71,4,-1,"{0: 236, -1: 92, -2: 31, 1: 104, 2: 79, 3: 64, 4: 42}"
56,5,-2,"{0: 136, 2: 89, 1: 102, 3: 64, -1: 51, 4: 40, 5: 21, -2: 10}"
41,4,1,"{-1: 23, 0: 110, 1: 97, 2: 82, 3: 53, -2: 2, 4: 11}"
59,5,-1,"{0: 120, 1: 126, 2: 96, -1: 38, 3: 82, -2: 4, 4: 44, 5: 30}"
63,5,-2,"{1: 100, 0: 214, 2: 80, -1: 69, 3: 43, 4: 41, 5: 22, -2: 7}"
107,6,-1,"{1: 192, 0: 228, 2: 158, -1: 113, 3: 130, -2: 28, 4: 70, 5: 22, 6: 31}"
61,5,-2,"{-1: 74, 0: 173, -2: 25, 1: 105, 2: 80, 3: 64, 4: 22, 5: 15}"
57,5,-2,"{0: 200, 1: 83, 2: 67, -1: 63, 3: 36, -2: 41, 4: 29, 5: 3}"
80,5,1,"{0: 224, 1: 139, -1: 82, 2: 129, 3: 77, -2: 20, 4: 28, 5: 30}"
39,4,-1,"{0: 130, 1: 81, 2: 45, -1: 29, 3: 49, 4: 21, -2: 5}"
36,4,-2,"{0: 141, -1: 30, 1: 62, -2: 12, 2: 47, 3: 24, 4: 17}"
63,5,-1,"{1: 122, 0: 198, 2: 92, -1: 36, 3: 70, -2: 16, 4: 27, 5: 15}"
30,5,-2,"{1: 71, 0: 85, 2: 51, -1: 13, 3: 41, 4: 8, 5: 5, -2: 5}"
110,5,-1,"{0: 369, 1: 184, 2: 141, -1: 134, -2: 34, 3: 68, 4: 40, -3: 6, 5: 23}"
44,4,-1,"{-1: 22, 0: 156, 2: 74, 1: 96, -2: 4, 3: 40, 4: 13}"
96,6,-1,"{1: 204, 0: 249, -1: 72, 2: 128, 3: 98, 4: 50, 5: 33, -2: 3, 6: 36}"
30,4,-1,"{0: 115, 2: 41, 1: 55, -1: 18, 3: 35, 4: 15}"
72,5,1,"{0: 220, -1: 76, 1: 107, -2: 34, 2: 78, 3: 82, 4: 27, -3: 7, 5: 26}"
36,4,-1,"{0: 126, 1: 66, -1: 31, 2: 59, 3: 31, 4: 20}"
29,4,-2,"{1: 48, 0: 128, -1: 21, 2: 42, 3: 15, 4: 14, -2: 2}"
43,5,-2,"{0: 118, 1: 108, 2: 62, -1: 23, 3: 26, 4: 22, 5: 23, -2: 14}"
45,4,-3,"{0: 155, 1: 77, 2: 52, -1: 54, 3: 17, -2: 21, 4: 23, -3: 15}"
60,5,-2,"{0: 185, 2: 66, 1: 118, -1: 50, 3: 47, 4: 43, -2: 12, 5: 28}"
52,5,1,"{0: 177, 1: 104, -1: 36, -2: 9, 2: 55, 3: 59, 4: 25, 5: 12}"
91,6,-2,"{0: 267, 1: 178, -1: 72, 2: 138, 3: 69, 4: 49, -2: 7, 5: 32, 6: 16}"
78,5,1,"{0: 281, 1: 157, -1: 61, -2: 15, 2: 78, 3: 66, 4: 34, 5: 19}"
80,5,-2,"{0: 163, 1: 174, 2: 78, -1: 86, 3: 102, 4: 74, -2: 41, -3: 5, 5: 6}"
52,5,-1,"{0: 145, 1: 105, 2: 84, -1: 40, 3: 78, -2: 1, 4: 10, 5: 14}"
58,4,-2,"{0: 155, 1: 86, 2: 90, -1: 70, 3: 40, 4: 70, -2: 20}"
36,4,-2,"{0: 137, 1: 74, -1: 16, 2: 54, 3: 32, 4: 19, -2: 1}"
129,6,-1,"{0: 274, 1: 280, -1: 91, 2: 222, 3: 98, -2: 29, 4: 57, -3: 21, 5: 63, 6: 35}"
39,5,-1,"{2: 74, 0: 91, 1: 110, -1: 20, 3: 41, 4: 18, 5: 6}"
27,4,-1,"{0: 111, -1: 27, 2: 39, -2: 10, 1: 41, 3: 19, -3: 2, 4: 3}"
112,5,-1,"{0: 302, 1: 178, 2: 162, 3: 100, -1: 133, -2: 36, 4: 71, -3: 1, 5: 34}"
51,5,-1,"{0: 138, 1: 117, 2: 96, -1: 46, 3: 30, 4: 22, 5: 19}"
38,4,-3,"{0: 109, 2: 54, -1: 35, 1: 73, 3: 44, -2: 13, 4: 18, -3: 5}"
58,5,-2,"{0: 161, 1: 114, -1: 42, 2: 97, -2: 10, 3: 43, 4: 39, -3: 5, 5: 20}"
67,5,-2,"{0: 186, 1: 131, 2: 111, -1: 53, 3: 82, -2: 7, 4: 37, 5: 5}"
36,5,-2,"{0: 74, 1: 91, 2: 65, 3: 54, -1: 17, 4: 15, -2: 12, 5: 5}"
67,4,-2,"{0: 244, -1: 98, 1: 90, 2: 57, -2: 47, 3: 40, 4: 36}"
65,5,-1,"{0: 200, 1: 127, -1: 62, 2: 91, 3: 53, 4: 27, -2: 8, 5: 26}"
72,5,-1,"{0: 229, 2: 83, -1: 98, 3: 77, 1: 99, -2: 7, 4: 45, 5: 19}"
68,5,-1,"{0: 142, 2: 110, 1: 156, -1: 52, 3: 81, 4: 29, 5: 40, -2: 11}"
35,4,-1,"{0: 75, 2: 64, 1: 104, -1: 13, 3: 37, 4: 31}"
60,5,-1,"{-1: 45, 0: 199, 2: 75, 1: 117, -2: 7, 3: 45, 4: 40, 5: 21}"
47,4,-1,"{0: 155, 1: 83, 2: 44, -1: 58, 3: 56, -2: 19, 4: 17}"
79,6,-1,"{0: 195, 1: 144, 2: 125, -1: 52, 3: 91, -2: 1, 4: 41, 5: 67, 6: 4}"
151,6,-1,"{0: 301, 1: 230, 2: 217, 3: 140, -1: 203, 4: 115, -2: 33, 5: 55, 6: 57, -3: 17}"
58,5,1,"{0: 196, -1: 33, 1: 96, 2: 71, 3: 58, 4: 39, -2: 21, 5: 17}"
56,5,-2,"{-1: 52, 0: 182, 1: 98, -2: 17, 2: 76, 3: 36, 4: 36, 5: 16}"
51,5,-1,"{0: 104, 1: 95, 2: 88, 3: 56, -1: 49, 4: 33, -2: 13, 5: 30}"
32,4,1,"{0: 84, 1: 79, 2: 44, -1: 20, -2: 7, 3: 54, 4: 9}"
46,4,-2,"{1: 68, 0: 149, 2: 54, -1: 57, 3: 33, -2: 24, 4: 38}"
29,3,-2,"{0: 121, 1: 40, -1: 37, 2: 24, 3: 28, -2: 20}"
59,5,1,"{0: 164, 1: 100, -1: 67, 2: 83, -2: 17, 3: 55, 4: 43, -3: 2, 5: 9}"
73,5,-3,"{1: 136, 0: 177, 2: 101, -1: 92, 3: 48, -2: 31, 4: 39, 5: 28, -3: 14}"
38,4,-1,"{0: 141, 1: 50, -1: 53, 2: 47, 3: 34, 4: 23, -2: 3}"
76,5,1,"{0: 264, -1: 55, 1: 155, 2: 89, -2: 9, 3: 51, 4: 45, 5: 25}"
32,4,-2,"{0: 106, 1: 59, 2: 46, 3: 44, -1: 28, 4: 11, -2: 3}"
32,4,-2,"{2: 27, 0: 82, 1: 65, 3: 35, -1: 33, -2: 35, 4: 20}"
45,5,-1,"{1: 80, 0: 123, 2: 90, -1: 36, 3: 40, 4: 19, 5: 25, -2: 1}"
58,5,-1,"{0: 161, 1: 119, 2: 105, 3: 45, -1: 55, 4: 28, -2: 4, 5: 14}"
83,6,1,"{0: 172, 1: 178, 2: 106, 3: 111, -1: 64, 4: 39, -2: 23, 5: 38, 6: 25}"
39,5,-1,"{0: 137, 1: 94, -1: 11, 2: 46, 3: 46, 4: 16, 5: 10}"
48,5,1,"{0: 122, 1: 92, -1: 31, 2: 92, -2: 3, 3: 53, 4: 41, 5: 7}"
90,5,-2,"{0: 231, 1: 121, -1: 142, 2: 138, 3: 89, -2: 28, 4: 50, 5: 20}"
93,4,-1,"{-1: 102, 0: 377, 1: 138, -2: 9, -3: 18, 2: 115, 3: 38, 4: 49}"
56,5,-3,"{0: 186, 1: 113, -1: 47, -2: 10, 2: 60, 3: 41, 4: 30, 5: 21, -3: 5}"
107,5,1,"{0: 273, 1: 146, -1: 135, -2: 31, 2: 115, 3: 135, 4: 86, 5: 50, -3: 1}"
136,6,-1,"{0: 302, 1: 261, -1: 122, 2: 209, 3: 160, 4: 90, -2: 24, -3: 4, 5: 23, 6: 38}"
73,5,-1,"{0: 204, -1: 73, 2: 90, 1: 127, 3: 54, 4: 28, -2: 42, 5: 43, -3: 5}"
48,5,-1,"{0: 155, 1: 66, -1: 58, 2: 75, 3: 47, 4: 26, 5: 13, -2: 1}"
34,3,-2,"{0: 89, 1: 64, 2: 53, -1: 52, 3: 56, -2: 1}"
74,5,1,"{0: 198, 1: 126, 2: 129, 3: 56, -1: 49, -2: 9, 4: 80, 5: 28}"
103,6,-2,"{1: 204, 0: 233, 2: 158, -1: 90, 3: 90, 4: 48, 5: 43, 6: 34, -2: 36}"
89,6,-1,"{0: 207, 1: 200, 2: 150, -1: 78, 3: 67, -2: 4, 4: 43, 5: 43, 6: 18}"
63,5,-2,"{-1: 66, 0: 218, 1: 115, 2: 64, 3: 31, -2: 29, 4: 26, 5: 27}"
58,4,-2,"{0: 191, -1: 63, 1: 90, -2: 12, 2: 58, 3: 81, 4: 36}"
20,3,-1,"{0: 79, 2: 42, 1: 46, -1: 7, 3: 15}"
74,5,-1,"{0: 203, -1: 65, 1: 147, 2: 109, -2: 21, 3: 64, 4: 44, 5: 22}"
60,5,-1,"{1: 125, 0: 181, 2: 76, -1: 38, 3: 53, 4: 51, -2: 4, 5: 21}"
73,5,-2,"{0: 234, 1: 145, -1: 59, 2: 94, -2: 29, 3: 45, 4: 42, 5: 18}"
31,4,-2,"{1: 54, 0: 98, 2: 39, 3: 51, -1: 24, 4: 16, -2: 6}"
114,6,-3,"{1: 225, 0: 232, 2: 146, -1: 120, 3: 82, 4: 91, -2: 51, 5: 57, -3: 18, 6: 13}"
99,5,-1,"{0: 226, 1: 228, 2: 155, -1: 69, -2: 10, 3: 85, 4: 39, 5: 88}"
91,6,-1,"{0: 184, 2: 156, -1: 69, 1: 185, 3: 85, 4: 66, -2: 25, 5: 26, 6: 32}"
60,5,1,"{0: 153, 1: 127, -1: 48, 2: 87, 3: 71, 4: 39, -2: 11, 5: 13}"
54,5,-2,"{2: 80, 0: 144, 3: 56, -1: 54, 1: 102, 4: 37, -2: 9, 5: 13}"
66,5,-2,"{0: 170, -1: 64, 1: 132, 2: 59, 3: 60, 4: 50, -2: 24, 5: 44}"
