turns,max_tiles,min_tiles,piece_distributions
33,5,-4,"{-2: 2, 8: 3, 2: 1, 32: 1, 4: 1, -4: 1}"
65,5,2,"{4: 2, 8: 1, 2: 4, 32: 1, 16: 1}"
65,5,-2,"{4: 3, 16: 2, -2: 2, 32: 1, 2: 1}"
81,5,-2,"{8: 2, 4: 3, 16: 1, 32: 1, 2: 1, -2: 1}"
32,4,-2,"{-2: 1, 8: 4, 2: 1, 16: 1, 4: 2}"
78,5,-2,"{2: 3, 8: 2, -2: 1, 16: 2, 32: 1}"
34,4,-4,"{2: 2, -4: 1, 4: 2, 16: 1, 8: 1, -2: 2}"
25,3,-2,"{2: 4, 4: 2, 8: 2, -2: 1}"
93,5,-4,"{16: 2, -2: 3, 32: 1, 4: 2, -4: 1}"
99,6,-2,"{2: 2, 64: 1, -2: 2, 8: 2, 32: 1, 4: 1}"
41,4,-2,"{2: 2, 4: 2, -2: 2, 8: 2, 16: 1}"
115,5,-4,"{-4: 2, 8: 2, 2: 3, 32: 1, 16: 1}"
36,3,-4,"{-4: 2, -2: 1, 8: 3, 2: 2, 4: 1}"
49,5,-4,"{2: 2, 8: 2, 4: 2, 16: 1, 32: 1, -4: 1}"
56,5,-2,"{-2: 1, 8: 3, 4: 2, 32: 1, 2: 2}"
29,4,-2,"{-2: 1, 8: 2, 4: 2, 16: 1, 2: 3}"
78,6,-4,"{2: 2, 32: 1, 8: 1, -2: 3, 64: 1, -4: 1}"
51,5,-2,"{2: 2, 8: 2, -2: 2, 4: 1, 32: 1, 16: 1}"
27,4,-4,"{-2: 2, -4: 1, 8: 1, 4: 2, 2: 2, 16: 1}"
27,4,2,"{16: 1, 4: 3, 2: 4, 8: 1}"
63,5,-2,"{-2: 2, 8: 3, 2: 2, 16: 1, 32: 1}"
67,4,2,"{2: 2, 16: 1, 8: 4, 4: 2}"
55,5,-4,"{-2: 2, -4: 1, 4: 1, 32: 1, 8: 2, 2: 2}"
51,5,-2,"{4: 3, -2: 1, 16: 1, 8: 1, 32: 1, 2: 2}"
52,4,-2,"{2: 2, 8: 2, 4: 3, 16: 1, -2: 1}"
38,4,-4,"{-2: 1, -4: 1, 2: 2, 4: 2, 8: 1, 16: 2}"
70,3,-2,"{4: 2, 8: 4, 2: 2, -2: 1}"
58,5,-2,"{2: 1, 4: 2, -2: 3, 16: 2, 32: 1}"
39,4,-4,"{4: 3, 2: 2, -4: 1, -2: 1, 8: 1, 16: 1}"
82,6,-4,"{4: 3, 2: 2, -4: 1, 16: 1, 64: 1, 8: 1}"
61,4,-2,"{2: 1, 4: 3, -2: 1, 16: 2, 8: 2}"
70,5,-4,"{-4: 1, 8: 3, 2: 1, 32: 1, 4: 2, -2: 1}"
53,5,-2,"{-2: 2, 32: 1, 4: 3, 8: 2, 2: 1}"
48,5,-2,"{8: 2, 4: 2, -2: 1, 16: 1, 32: 1, 2: 2}"
57,5,2,"{4: 1, 8: 4, 2: 3, 32: 1}"
52,4,-2,"{4: 2, 8: 3, 2: 2, 16: 1, -2: 1}"
34,4,-2,"{2: 3, 4: 2, -2: 1, 8: 2, 16: 1}"
84,5,-4,"{2: 3, 4: 2, -2: 1, -4: 2, 32: 1}"
80,5,-2,"{-2: 2, 16: 2, 32: 1, 8: 2, 4: 2}"
77,6,-2,"{64: 1, -2: 1, 4: 3, 8: 1, 2: 2, 16: 1}"
56,5,-2,"{4: 2, 2: 2, 8: 2, 16: 1, 32: 1, -2: 1}"
96,5,2,"{4: 2, 8: 2, 2: 3, 32: 1, 16: 1}"
52,4,2,"{2: 3, 8: 3, 4: 2, 16: 1}"
86,6,-4,"{4: 1, 64: 1, 2: 2, 8: 3, 16: 1, -4: 1}"
39,4,-4,"{2: 3, -4: 1, 8: 2, 16: 1, -2: 1, 4: 1}"
54,4,-4,"{2: 3, -4: 1, 4: 3, 16: 1, 8: 1}"
55,5,-4,"{2: 1, 32: 1, -2: 2, 8: 2, 16: 1, -4: 1, 4: 1}"
28,4,-2,"{-2: 3, 4: 3, 16: 1, 8: 1, 2: 1}"
58,5,-4,"{4: 2, 2: 3, 8: 1, 16: 1, -4: 1, 32: 1}"
39,4,-2,"{4: 3, 2: 2, 8: 2, 16: 1, -2: 1}"
118,5,-2,"{32: 1, 2: 2, 4: 3, 8: 1, -2: 1, 16: 1}"
76,5,-2,"{2: 3, 4: 2, 8: 1, 32: 1, 16: 1, -2: 1}"
31,4,-2,"{2: 4, 8: 2, 16: 2, -2: 1}"
40,4,-2,"{4: 3, -2: 2, 2: 1, 8: 2, 16: 1}"
63,5,-2,"{4: 3, 16: 1, 2: 2, 8: 1, 32: 1, -2: 1}"
77,4,-8,"{4: 3, 8: 2, 2: 2, -8: 1, 16: 1}"
126,6,-4,"{8: 2, -2: 1, -4: 2, 16: 1, 2: 2, 64: 1}"
60,5,2,"{2: 3, 4: 3, 8: 2, 32: 1}"
75,5,-4,"{2: 2, 4: 1, 32: 1, 8: 2, 16: 1, -2: 1, -4: 1}"
86,5,-2,"{2: 3, 32: 1, 8: 2, 16: 1, 4: 1, -2: 1}"
39,5,2,"{2: 3, 8: 4, 32: 1, 4: 1}"
96,5,2,"{2: 2, 8: 2, 4: 3, 32: 1, 16: 1}"
33,4,-2,"{2: 3, 4: 2, -2: 2, 8: 1, 16: 1}"
54,4,2,"{2: 3, 8: 2, 16: 2, 4: 2}"
116,5,-2,"{8: 1, 2: 1, 16: 2, 4: 2, -2: 2, 32: 1}"
50,5,-2,"{2: 3, 16: 1, -2: 1, 4: 2, 8: 1, 32: 1}"
57,5,2,"{2: 4, 8: 2, 4: 1, 32: 1, 16: 1}"
72,5,2,"{16: 2, 32: 1, 2: 4, 4: 2}"
68,5,2,"{4: 2, 8: 3, 32: 1, 2: 2, 16: 1}"
51,5,-2,"{2: 3, 4: 3, 8: 1, 32: 1, -2: 1}"
100,6,-4,"{-2: 1, -4: 1, 2: 2, 8: 1, 32: 1, 64: 1, 4: 2}"
80,5,-4,"{2: 3, 4: 2, 32: 1, 8: 1, 16: 1, -4: 1}"
49,5,-4,"{4: 1, 8: 2, -2: 3, 32: 1, 2: 1, -4: 1}"
57,5,-2,"{16: 2, -2: 2, 8: 1, 2: 1, 32: 1, 4: 2}"
78,5,2,"{2: 4, 16: 2, 32: 1, 4: 1, 8: 1}"
68,5,2,"{2: 3, 16: 1, 8: 2, 4: 2, 32: 1}"
30,4,-2,"{-2: 3, 4: 2, 2: 2, 16: 1, 8: 1}"
48,5,-2,"{4: 2, 8: 3, -2: 1, 16: 1, 32: 1, 2: 1}"
52,5,2,"{16: 3, 2: 3, 4: 2, 32: 1}"
102,5,-4,"{16: 2, 32: 1, 2: 2, 4: 2, -4: 1, -2: 1}"
75,5,-4,"{4: 3, 32: 1, 8: 1, 16: 1, 2: 2, -4: 1}"
124,6,-4,"{2: 3, 32: 1, -2: 1, 64: 1, -4: 2, 8: 1}"
88,6,-2,"{2: 3, 4: 1, 8: 2, 64: 1, 16: 1, -2: 1}"
81,5,-2,"{2: 2, 16: 2, -2: 1, 4: 2, 32: 1, 8: 1}"
68,5,-2,"{-2: 3, 4: 2, 2: 1, 16: 2, 32: 1}"
82,4,-8,"{2: 3, 8: 2, 4: 2, 16: 1, -8: 1}"
55,5,-2,"{8: 2, 2: 2, 4: 2, 32: 1, -2: 2}"
48,5,2,"{4: 3, 8: 2, 2: 3, 32: 1}"
94,5,-2,"{8: 1, 4: 3, 2: 2, -2: 1, 32: 1, 16: 1}"
80,5,-2,"{2: 2, 8: 2, -2: 2, 4: 1, 32: 1, 16: 1}"
27,3,-2,"{2: 4, 8: 1, 4: 3, -2: 1}"
100,5,-8,"{2: 2, 16: 1, -4: 1, 32: 1, -8: 1, -2: 2, 4: 1}"
93,5,-2,"{-2: 2, 4: 2, 32: 1, 8: 3, 16: 1}"
65,5,-2,"{4: 2, 32: 1, 2: 1, 8: 3, -2: 2}"
34,5,-4,"{2: 4, 4: 2, 32: 1, -4: 2}"
59,5,-2,"{8: 2, 32: 1, 2: 1, 4: 2, -2: 3}"
82,5,2,"{2: 3, 16: 2, 4: 2, 8: 1, 32: 1}"
75,5,-2,"{-2: 1, 8: 2, 2: 3, 4: 1, 32: 1, 16: 1}"
49,5,2,"{2: 4, 32: 1, 4: 1, 16: 1, 8: 2}"
51,4,-2,"{2: 3, 8: 3, 16: 1, -2: 1, 4: 1}"
55,5,2,"{2: 3, 4: 3, 32: 1, 16: 2}"
42,4,-8,"{8: 1, -2: 2, -8: 2, 2: 1, 16: 1, 4: 1, -4: 1}"
82,6,2,"{2: 4, 8: 2, 4: 2, 64: 1}"
67,5,2,"{2: 3, 16: 1, 4: 3, 32: 1, 8: 1}"
47,5,2,"{8: 2, 4: 2, 2: 3, 16: 1, 32: 1}"
110,6,-4,"{-2: 2, -4: 1, 64: 1, 16: 1, 8: 1, 2: 2, 4: 1}"
58,5,-2,"{2: 2, 8: 3, 4: 2, 32: 1, -2: 1}"
50,5,-2,"{-2: 2, 8: 2, 4: 1, 32: 1, 16: 1, 2: 2}"
48,4,2,"{2: 3, 8: 2, 4: 2, 16: 2}"
75,5,-2,"{2: 2, 4: 3, 16: 2, 32: 1, -2: 1}"
67,5,2,"{2: 3, 4: 1, 16: 1, 8: 3, 32: 1}"
39,5,-2,"{-2: 1, 8: 2, 2: 3, 32: 1, 16: 1, 4: 1}"
41,4,-2,"{2: 3, 16: 2, 4: 1, 8: 2, -2: 1}"
46,5,-2,"{-2: 1, 4: 4, 32: 1, 16: 1, 8: 1, 2: 1}"
51,4,-4,"{4: 3, 8: 3, -4: 1, 16: 1, 2: 1}"
47,5,2,"{2: 4, 4: 3, 16: 1, 32: 1}"
102,5,-2,"{2: 2, 4: 2, 32: 1, 8: 2, 16: 1, -2: 1}"
37,4,-2,"{2: 3, 4: 3, 16: 1, 8: 1, -2: 1}"
42,5,-2,"{2: 2, 8: 2, 4: 2, 32: 1, 16: 1, -2: 1}"
88,5,2,"{2: 4, 32: 2, 4: 2, 16: 1}"
55,4,-2,"{-2: 2, 4: 4, 16: 2, 2: 1}"
97,6,2,"{2: 3, 8: 1, 16: 2, 64: 1, 4: 2}"
31,4,-2,"{2: 2, 8: 3, 4: 2, 16: 1, -2: 1}"
34,4,-4,"{2: 3, 4: 2, -4: 1, 16: 1, 8: 2}"
55,5,-2,"{-2: 2, 4: 2, 16: 1, 32: 1, 8: 2, 2: 1}"
95,5,-4,"{2: 4, -4: 1, -2: 1, 8: 1, 32: 2}"
84,6,-2,"{4: 3, 2: 2, 64: 1, 8: 2, -2: 1}"
54,4,-4,"{-2: 1, 8: 2, 2: 2, 4: 1, 16: 1, -4: 2}"
69,5,2,"{32: 1, 4: 2, 2: 3, 8: 2, 16: 1}"
27,4,-2,"{2: 3, 8: 2, -2: 1, 16: 1, 4: 2}"
93,5,-2,"{2: 1, 16: 2, -2: 3, 4: 1, 32: 1, 8: 1}"
64,5,-4,"{-2: 2, -4: 1, 2: 2, 4: 1, 32: 1, 16: 2}"
59,5,-8,"{2: 4, 8: 1, -8: 1, 16: 1, 32: 1, 4: 1}"
89,5,-2,"{2: 3, 16: 2, -2: 1, 8: 1, 4: 1, 32: 1}"
76,6,-2,"{2: 3, 4: 1, 8: 3, 64: 1, -2: 1}"
30,4,-4,"{-2: 1, 4: 1, 2: 3, -4: 2, 8: 1, 16: 1}"
53,4,2,"{16: 2, 8: 2, 4: 2, 2: 3}"
38,5,-2,"{2: 3, 8: 1, 32: 1, 16: 1, 4: 2, -2: 1}"
32,4,2,"{4: 2, 2: 4, 8: 2, 16: 1}"
28,4,-4,"{-2: 2, 8: 3, 2: 2, -4: 1, 16: 1}"
54,5,-8,"{2: 2, 32: 1, -4: 1, 4: 2, 16: 1, -8: 1, -2: 1}"
34,4,-2,"{2: 2, 16: 2, 8: 1, 4: 3, -2: 1}"
22,4,-2,"{-2: 1, 8: 3, 2: 3, 16: 1, 4: 1}"
36,4,-4,"{-2: 1, 4: 2, 2: 2, 16: 1, 8: 2, -4: 1}"
64,5,-2,"{2: 2, 4: 2, 8: 2, 32: 2, -2: 1}"
79,5,-2,"{2: 3, 16: 2, -2: 2, 8: 1, 32: 1}"
41,4,-4,"{-2: 2, 16: 2, -4: 1, 8: 1, 4: 2, 2: 1}"
131,6,-2,"{-2: 2, 16: 2, 4: 2, 32: 1, 64: 1, 2: 1}"
32,4,-4,"{8: 2, 2: 2, 4: 2, -2: 1, -4: 1, 16: 1}"
92,6,2,"{2: 4, 4: 2, 8: 1, 64: 1, 16: 1}"
80,3,-2,"{8: 3, -2: 1, 4: 3, 2: 2}"
64,5,-4,"{8: 2, -4: 1, 2: 3, 4: 2, 32: 1}"
39,4,-4,"{8: 2, 16: 1, 2: 2, 4: 2, -4: 1, -2: 1}"
87,5,-4,"{8: 3, 16: 1, 2: 3, -4: 1, 32: 1}"
65,5,2,"{2: 4, 4: 2, 32: 1, 8: 1, 16: 1}"
40,4,2,"{2: 4, 4: 3, 8: 1, 16: 1}"
28,4,-2,"{-2: 2, 8: 3, 4: 2, 16: 1, 2: 1}"
48,5,2,"{2: 2, 4: 3, 8: 2, 32: 1, 16: 1}"
116,6,2,"{4: 2, 32: 1, 2: 3, 8: 1, 64: 1, 16: 1}"
17,3,-8,"{-2: 3, 8: 1, 2: 2, -8: 1, 4: 2}"
28,4,-2,"{2: 3, 4: 3, -2: 1, 8: 1, 16: 1}"
49,5,-2,"{-2: 1, 4: 2, 2: 3, 8: 1, 16: 1, 32: 1}"
67,5,-2,"{-2: 1, 16: 1, 2: 3, 4: 1, 32: 1, 8: 2}"
60,5,-4,"{8: 1, -4: 1, -2: 1, 2: 2, 16: 1, 4: 2, 32: 1}"
106,6,2,"{2: 4, 16: 1, 8: 2, 64: 1, 4: 1}"
23,4,-2,"{-2: 2, 8: 3, 16: 1, 4: 1, 2: 2}"
48,4,-8,"{2: 3, 8: 2, -2: 1, -8: 1, 16: 1, 4: 1}"
60,5,-2,"{2: 4, 16: 1, 32: 1, -2: 1, 4: 2}"
70,5,2,"{8: 1, 2: 3, 4: 3, 32: 1, 16: 1}"
56,5,-2,"{2: 3, 4: 2, 8: 1, 16: 1, 32: 1, -2: 1}"
118,6,-2,"{-2: 4, 64: 1, 16: 1, 32: 1, 8: 2}"
89,6,-2,"{-2: 2, 8: 2, 2: 2, 64: 1, 4: 2}"
34,4,-2,"{16: 2, 8: 3, 2: 2, 4: 1, -2: 1}"
56,5,2,"{4: 3, 32: 1, 2: 3, 16: 1, 8: 1}"
42,4,2,"{2: 3, 16: 2, 4: 2, 8: 2}"
47,5,-4,"{-4: 1, 2: 2, 4: 2, 16: 1, 32: 1, 8: 1, -2: 1}"
44,5,-2,"{2: 2, 4: 2, -2: 2, 32: 1, 8: 2}"
91,6,-4,"{-4: 2, 2: 3, 8: 1, 64: 1, 4: 1, 16: 1}"
96,6,-2,"{4: 2, 16: 1, 8: 3, 64: 1, 2: 1, -2: 1}"
95,5,-2,"{8: 2, 4: 3, -2: 2, 2: 1, 32: 1}"
127,6,-2,"{2: 3, 64: 1, 4: 3, 16: 1, -2: 1}"
49,4,-2,"{-2: 1, 16: 2, 2: 2, 4: 3, 8: 1}"
41,4,-2,"{2: 1, 8: 3, -2: 1, 16: 1, 4: 3}"
90,5,2,"{4: 3, 32: 1, 2: 2, 8: 1, 16: 2}"
126,5,-2,"{2: 2, 4: 2, 8: 2, 32: 1, 16: 1, -2: 1}"
34,4,-2,"{2: 2, 16: 1, -2: 2, 4: 3, 8: 1}"
62,5,-2,"{2: 3, 4: 2, -2: 1, 32: 1, 8: 1, 16: 1}"
60,5,2,"{2: 3, 32: 1, 4: 3, 16: 1, 8: 1}"
22,4,-2,"{2: 2, 16: 1, 4: 3, -2: 3}"
22,4,-2,"{2: 4, 4: 2, 16: 1, 8: 1, -2: 1}"
61,5,2,"{2: 4, 4: 1, 8: 2, 32: 1, 16: 1}"
60,5,2,"{16: 1, 4: 2, 8: 3, 2: 2, 32: 1}"
58,5,-2,"{8: 2, 4: 3, 2: 2, 32: 1, -2: 1}"
50,5,-2,"{-2: 2, 8: 2, 4: 3, 2: 1, 32: 1}"
56,5,-2,"{2: 1, 16: 2, 4: 2, 32: 1, 8: 1, -2: 2}"
128,6,2,"{16: 1, 8: 3, 2: 3, 4: 1, 64: 1}"
79,5,-4,"{32: 1, 2: 3, 8: 1, 4: 2, 16: 1, -4: 1}"
62,5,-2,"{-2: 2, 4: 3, 8: 1, 32: 1, 16: 1, 2: 1}"
34,4,-4,"{-2: 1, 8: 1, 2: 3, 4: 2, 16: 1, -4: 1}"
46,5,-2,"{4: 3, 2: 2, 8: 2, 32: 1, -2: 1}"
85,5,-2,"{-2: 2, 4: 1, 8: 3, 32: 1, 16: 1, 2: 1}"
51,4,-4,"{2: 4, 8: 2, -4: 1, 16: 1, -2: 1}"
45,4,2,"{2: 3, 4: 2, 8: 3, 16: 1}"
53,5,-2,"{2: 3, 16: 1, 4: 1, 32: 1, 8: 2, -2: 1}"
47,5,-4,"{4: 3, 8: 2, 2: 2, 32: 1, -4: 1}"
67,5,-2,"{2: 2, 16: 2, 8: 2, 32: 1, 4: 1, -2: 1}"
46,4,-4,"{2: 3, 4: 2, 16: 1, -4: 1, 8: 1, -2: 1}"
44,5,2,"{2: 4, 32: 1, 4: 3, 8: 1}"
83,5,2,"{2: 3, 8: 3, 4: 1, 32: 1, 16: 1}"
53,4,-2,"{-2: 1, 8: 3, 2: 3, 16: 1, 4: 1}"
104,5,-4,"{2: 3, 16: 1, -4: 1, 4: 1, 32: 1, 8: 2}"
37,4,2,"{2: 4, 8: 3, 4: 1, 16: 1}"
70,5,2,"{2: 3, 8: 2, 4: 2, 16: 1, 32: 1}"
132,6,-2,"{2: 3, 4: 3, 64: 1, 16: 1, -2: 1}"
86,5,2,"{2: 5, 16: 1, 4: 1, 32: 1, 8: 1}"
80,5,-4,"{16: 2, -4: 1, 2: 2, 4: 1, 32: 1, -2: 1, 8: 1}"
84,5,-2,"{16: 1, 2: 2, 8: 2, 4: 2, 32: 1, -2: 1}"
39,5,-2,"{2: 4, 16: 1, -2: 1, 32: 1, 4: 2}"
108,6,-4,"{-2: 2, 4: 2, 16: 1, 64: 1, -4: 1, 8: 1, 2: 1}"
120,6,-2,"{-2: 1, 8: 1, 2: 2, 64: 1, 4: 3, 16: 1}"
38,4,-2,"{2: 3, 8: 1, -2: 2, 4: 2, 16: 1}"
79,5,-2,"{-2: 2, 16: 2, 4: 1, 2: 2, 8: 1, 32: 1}"
63,5,-4,"{2: 2, 8: 2, 16: 1, 32: 1, 4: 1, -2: 1, -4: 1}"
76,5,-2,"{-2: 2, 16: 1, 2: 1, 4: 3, 32: 1, 8: 1}"
32,4,-2,"{2: 3, 4: 2, -2: 2, 8: 1, 16: 1}"
94,5,-4,"{2: 4, 8: 1, -4: 1, 32: 1, 16: 2}"
22,4,-2,"{2: 4, 8: 1, 4: 2, 16: 1, -2: 1}"
82,6,-8,"{-8: 1, -2: 1, 4: 3, 16: 1, 2: 2, 64: 1}"
41,5,2,"{2: 4, 4: 3, 8: 1, 32: 1}"
41,4,-8,"{2: 4, 4: 2, 8: 1, 16: 1, -8: 1}"
75,5,-2,"{4: 2, -2: 1, 8: 2, 16: 1, 32: 1, 2: 2}"
26,4,-4,"{2: 2, 4: 2, -2: 2, 16: 1, -4: 1, 8: 1}"
66,5,-4,"{2: 2, 8: 1, -2: 2, 4: 1, 32: 1, -4: 1, 16: 1}"
74,5,2,"{2: 4, 32: 1, 8: 2, 16: 1, 4: 1}"
93,6,-8,"{2: 4, 64: 1, 4: 1, 16: 1, -8: 1, 8: 1}"
99,6,2,"{2: 3, 8: 1, 4: 3, 64: 1, 32: 1}"
55,5,-4,"{-2: 2, 8: 2, 2: 2, 4: 1, 32: 1, -4: 1}"
117,6,-2,"{16: 1, 4: 2, -2: 1, 8: 1, 32: 1, 2: 2, 64: 1}"
82,5,-4,"{-4: 1, 32: 1, 2: 3, 16: 1, 4: 2, 8: 1}"
50,4,2,"{8: 3, 2: 3, 4: 2, 16: 1}"
34,4,-4,"{8: 3, 2: 3, -4: 2, 16: 1}"
66,5,-2,"{2: 2, 8: 2, 4: 2, 32: 1, 16: 1, -2: 1}"
18,3,-2,"{-2: 3, 8: 2, 2: 2, 4: 2}"
66,5,-4,"{2: 1, 4: 2, -2: 3, -4: 1, 32: 1, 8: 1}"
53,5,-2,"{4: 2, 8: 3, 2: 2, 32: 1, -2: 1}"
107,5,-2,"{4: 2, 8: 2, 2: 1, 32: 1, 16: 1, -2: 2}"
77,5,-4,"{4: 1, 8: 2, 2: 2, 16: 1, 32: 1, -4: 1, -2: 1}"
46,4,-2,"{-2: 2, 4: 3, 2: 1, 8: 2, 16: 1}"
52,5,2,"{2: 3, 4: 2, 8: 3, 32: 1}"
48,4,2,"{2: 2, 16: 1, 4: 4, 8: 2}"
43,4,-4,"{4: 2, 8: 2, -2: 2, 2: 1, 16: 1, -4: 1}"
148,6,-2,"{-2: 1, 4: 1, 2: 3, 8: 1, 16: 1, 64: 1, 32: 1}"
60,5,2,"{2: 5, 4: 2, 16: 1, 32: 1}"
38,4,-2,"{2: 3, 4: 3, 16: 1, 8: 1, -2: 1}"
55,5,-2,"{2: 4, 4: 3, 32: 1, -2: 1}"
33,4,-4,"{-2: 3, 4: 2, 16: 1, 8: 1, 2: 1, -4: 1}"
68,5,-4,"{8: 2, -2: 2, 4: 1, 16: 1, 32: 1, -4: 1, 2: 1}"
81,6,-4,"{2: 3, 4: 3, -4: 1, 8: 1, 64: 1}"
27,3,2,"{4: 2, 8: 3, 2: 4}"
45,5,-4,"{2: 3, 4: 2, 8: 2, 32: 1, -4: 1}"
24,4,-2,"{-2: 3, 4: 4, 16: 1, 2: 1}"
64,5,-4,"{8: 2, 16: 1, 4: 2, 32: 1, 2: 1, -4: 1, -2: 1}"
78,6,-4,"{-2: 1, 8: 3, 4: 1, 64: 1, 2: 2, -4: 1}"
14,3,-2,"{-2: 2, 8: 2, 2: 3, 4: 2}"
48,5,2,"{4: 2, 2: 3, 8: 2, 16: 1, 32: 1}"
32,4,-2,"{2: 2, 8: 3, 4: 2, 16: 1, -2: 1}"
89,5,2,"{8: 2, 4: 3, 2: 2, 16: 1, 32: 1}"
75,5,2,"{2: 4, 8: 4, 32: 1}"
86,5,-2,"{-2: 1, 32: 1, 16: 2, 8: 2, 4: 1, 2: 2}"
80,5,-4,"{2: 1, 4: 2, 8: 2, -4: 1, 16: 1, 32: 1, -2: 1}"
79,5,-4,"{2: 4, 4: 1, -4: 1, 32: 1, 8: 1, 16: 1}"
32,3,-4,"{2: 3, -4: 1, 8: 2, 4: 2, -2: 1}"
49,4,2,"{4: 3, 8: 2, 2: 3, 16: 1}"
19,3,-2,"{2: 2, 8: 3, -2: 2, 4: 2}"
55,5,-4,"{-4: 1, 2: 2, 4: 2, 32: 1, 16: 1, 8: 1, -2: 1}"
50,5,-4,"{4: 1, 8: 2, -2: 1, 2: 1, 32: 1, 16: 1, -4: 2}"
63,5,2,"{2: 4, 8: 2, 4: 2, 32: 1}"
77,6,-4,"{-2: 1, 4: 3, 8: 2, 64: 1, -4: 1, 2: 1}"
57,4,-8,"{-8: 1, 4: 2, 8: 2, 16: 1, -4: 1, -2: 1, 2: 1}"
30,4,-2,"{-2: 3, 4: 3, 8: 1, 2: 1, 16: 1}"
63,5,2,"{2: 2, 4: 4, 32: 1, 16: 1, 8: 1}"
83,6,-2,"{-2: 2, 16: 1, 8: 2, 64: 1, 4: 2, 2: 1}"
56,5,-2,"{8: 1, 4: 3, 2: 2, 16: 1, 32: 1, -2: 1}"
48,4,-2,"{-2: 2, 16: 2, 2: 3, 4: 2}"
29,4,-2,"{-2: 3, 8: 2, 4: 2, 16: 1, 2: 1}"
35,4,-2,"{2: 2, 4: 2, -2: 1, 16: 2, 8: 2}"
111,5,-2,"{2: 2, 8: 2, 4: 2, 16: 1, 32: 1, -2: 1}"
21,3,-2,"{-2: 3, 8: 4, 2: 2}"
67,5,-2,"{16: 1, 8: 2, -2: 2, 32: 1, 4: 2, 2: 1}"
34,4,-2,"{-2: 4, 8: 2, 4: 2, 16: 1}"
45,4,-2,"{4: 2, 16: 1, -2: 1, 8: 2, 2: 3}"
93,6,-2,"{-2: 2, 8: 2, 4: 3, 64: 1, 2: 1}"
47,4,-2,"{2: 1, 8: 3, -2: 2, 16: 1, 4: 2}"
50,5,-4,"{-2: 2, -4: 2, 4: 1, 8: 2, 2: 1, 32: 1}"
65,5,-4,"{-2: 1, -4: 1, 2: 2, 16: 1, 32: 1, 4: 2, 8: 1}"
79,5,-2,"{-2: 1, 16: 1, 2: 3, 4: 3, 32: 1}"
92,6,-2,"{-2: 1, 8: 3, 2: 3, 4: 1, 64: 1}"
43,5,-4,"{8: 3, -2: 3, -4: 1, 32: 1, 4: 1}"
45,5,-2,"{2: 2, 16: 2, -2: 2, 4: 1, 8: 1, 32: 1}"
31,4,-2,"{-2: 1, 16: 1, 2: 4, 8: 1, 4: 2}"
105,6,2,"{2: 3, 8: 2, 4: 2, 16: 1, 64: 1}"
48,4,-4,"{4: 2, 8: 3, 2: 1, 16: 1, -4: 1, -2: 1}"
60,5,2,"{2: 3, 4: 2, 16: 1, 8: 2, 32: 1}"
30,4,-2,"{2: 4, 4: 1, 8: 1, 16: 2, -2: 1}"
35,4,2,"{2: 3, 8: 3, 16: 1, 4: 2}"
51,4,-2,"{8: 2, 16: 2, 2: 2, -2: 1, 4: 2}"
70,5,-4,"{-2: 2, 4: 2, 2: 2, 16: 1, 32: 1, -4: 1}"
49,5,-2,"{-2: 2, 4: 3, 2: 1, 8: 2, 32: 1}"
60,5,-2,"{2: 1, 4: 3, 16: 1, 32: 1, 8: 1, -2: 2}"
78,5,-2,"{2: 1, 8: 2, -2: 3, 4: 1, 32: 1, 16: 1}"
62,5,-2,"{-2: 1, 16: 1, 2: 3, 4: 3, 32: 1}"
95,5,-2,"{-2: 1, 4: 1, 2: 2, 16: 2, 32: 1, 8: 2}"
20,3,2,"{2: 5, 8: 2, 4: 2}"
130,6,-4,"{2: 2, 4: 1, 8: 1, 64: 1, 32: 1, -4: 2, 16: 1}"
51,4,-2,"{2: 2, 16: 1, 4: 3, 8: 2, -2: 1}"
92,5,-2,"{4: 2, 8: 3, -2: 1, 32: 1, 16: 1, 2: 1}"
41,4,2,"{2: 4, 8: 2, 16: 1, 4: 2}"
146,6,2,"{4: 3, 16: 1, 8: 2, 64: 1, 2: 2}"
78,5,2,"{2: 3, 8: 1, 4: 2, 16: 1, 32: 2}"
62,5,2,"{2: 2, 8: 3, 16: 1, 4: 2, 32: 1}"
125,6,-8,"{8: 2, 2: 3, 4: 1, 64: 1, -8: 1, 32: 1}"
28,4,-2,"{-2: 3, 16: 1, 4: 1, 2: 2, 8: 2}"
42,3,-4,"{-2: 1, 8: 2, 2: 4, 4: 1, -4: 1}"
67,5,-4,"{-2: 1, 8: 2, 32: 1, 2: 3, 4: 1, -4: 1}"
53,4,-4,"{2: 2, 4: 1, -2: 3, 16: 1, -4: 2}"
68,5,-2,"{-2: 3, 4: 2, 16: 1, 8: 2, 32: 1}"
51,4,-2,"{-2: 3, 8: 1, 2: 2, 16: 2, 4: 1}"
49,4,-4,"{8: 3, -4: 1, 2: 2, 16: 1, 4: 2}"
63,5,-2,"{-2: 2, 4: 2, 2: 2, 8: 1, 16: 1, 32: 1}"
47,4,-4,"{8: 2, 2: 1, 16: 2, 4: 2, -2: 1, -4: 1}"
58,5,2,"{2: 4, 4: 2, 16: 1, 8: 1, 32: 1}"
32,4,-2,"{2: 2, 8: 1, 16: 2, 4: 3, -2: 1}"
59,5,-8,"{4: 4, 8: 1, 2: 2, -8: 1, 32: 1}"
